Time,Speed,Throttle,Steer,X,Y,Z
0.0,1.9985501766204834,0.0,0.0,-64.64484405517578,25.971010208129883,5.389348030090332
0.14274263381958008,3.3224642276763916,0.5,0.0,-64.64484405517578,25.971010208129883,5.024872303009033
0.1812610626220703,3.460742950439453,0.5,0.0,-64.64484405517578,25.971010208129883,4.976528167724609
0.2168571949005127,4.050321102142334,0.5,0.0,-64.64484405517578,25.971010208129883,4.748370170593262
0.2511255741119385,4.479926586151123,0.5,0.0,-64.64484405517578,25.971010208129883,4.559790134429932
0.2853672504425049,4.479926586151123,0.5,0.0,-64.64484405517578,25.971010208129883,4.559790134429932
0.31984949111938477,5.0884246826171875,0.5,0.0,-64.64484405517578,25.971010208129883,4.260025501251221
0.3589038848876953,5.528510093688965,0.5,0.0,-64.64484405517578,25.971010208129883,4.019981384277344
0.3962721824645996,5.677119731903076,0.5,0.0,-64.64484405517578,25.971010208129883,3.9344558715820312
0.4363729953765869,6.243443965911865,0.5,0.0,-64.64484405517578,25.971010208129883,3.5876500606536865
0.4720802307128906,6.643588066101074,0.5,0.0,-64.64484405517578,25.971010208129883,3.323153257369995
0.5073630809783936,6.643588066101074,0.5,0.0,-64.64484405517578,25.971010208129883,3.323153257369995
0.5457746982574463,7.348822593688965,0.5,0.0,-64.64484405517578,25.971010208129883,2.8168394565582275
0.5789926052093506,7.511343002319336,0.5,0.0,-64.64484405517578,25.971010208129883,2.6929473876953125
0.6128687858581543,7.989966869354248,0.5,0.0,-64.64484405517578,25.971010208129883,2.312403917312622
0.6501772403717041,8.334695816040039,0.5,0.0,-64.64484405517578,25.971010208129883,2.024059772491455
0.6831295490264893,8.479696273803711,0.5,0.0,-64.64484405517578,25.971010208129883,1.899131417274475
0.7213714122772217,9.050411224365234,0.5,0.0,-64.64484405517578,25.971010208129883,1.386287808418274
0.7550489902496338,9.447559356689453,0.5,0.0,-64.64484405517578,25.971010208129883,1.0100935697555542
0.7927095890045166,9.447559356689453,0.5,0.0,-64.64484405517578,25.971010208129883,1.0100935697555542
0.8298008441925049,10.147429466247559,0.5,0.0,-64.64484405517578,25.971010208129883,0.30759209394454956
0.8649604320526123,10.28825569152832,0.5,0.0,-64.64484405517578,25.971010208129883,0.16025573015213013
0.9001638889312744,0.5074306156331061,0.5,0.0,-64.6435317993164,25.96983528137207,-0.08133266121149063
0.9344685077667236,0.43721979271326933,0.5,0.0,-64.64232635498047,25.96923828125,-0.07047649472951889
0.9681897163391113,0.4150581283003774,0.5,0.0,-64.64202117919922,25.969120025634766,-0.06595256924629211
1.0015251636505127,0.311846161782604,0.5,0.0,-64.64161682128906,25.9686222076416,-0.04500488191843033
1.0355145931243896,0.29209090835297413,0.5,0.0,-64.64078521728516,25.96845245361328,-0.03700447082519531
1.0695877075195312,0.411163825489958,0.5,0.0,-64.63671875,25.96837615966797,-0.03363422304391861
1.1051099300384521,0.9722022624030837,0.5,0.0,-64.59427642822266,25.96828269958496,-0.023695029318332672
1.1380400657653809,1.200355756799869,0.5,0.0,-64.55040740966797,25.96837615966797,-0.019083747640252113
1.1726603507995605,1.2581212923670377,0.5,0.0,-64.53327941894531,25.96842384338379,-0.017760466784238815
1.2073194980621338,1.3822534285920942,0.5,0.0,-64.46593475341797,25.96866798400879,-0.013883705250918865
1.2418928146362305,1.429900792641179,0.5,0.0,-64.42837524414062,25.968795776367188,-0.01235401164740324
1.2777330875396729,1.4668146896222802,0.5,0.0,-64.36479187011719,25.969064712524414,-0.010466384701430798
1.3113667964935303,1.5111801629858137,0.5,0.0,-64.31871795654297,25.96926498413086,-0.009497069753706455
1.346693754196167,1.5311689214558524,0.5,0.0,-64.30208587646484,25.969322204589844,-0.009234313853085041
1.3848063945770264,1.5718260080434279,0.5,0.0,-64.19493865966797,25.96967887878418,-0.008208198472857475
1.4216759204864502,1.5976516394466707,0.5,0.0,-64.14881134033203,25.969833374023438,-0.008000144734978676
1.459120512008667,1.6138342809313866,0.5,0.0,-64.08390808105469,25.97010612487793,-0.007876777090132236
1.4930102825164795,1.6339019550497718,0.5,0.0,-64.03359985351562,25.970277786254883,-0.007811774965375662
1.5258827209472656,1.6529260431665511,0.5,0.0,-64.01329803466797,25.9703311920166,-0.007798118516802788
1.5646333694458008,1.711861494168445,0.5,0.0,-63.90468978881836,25.970624923706055,-0.007874907925724983
1.600203514099121,1.745560894563155,0.5,0.0,-63.85993957519531,25.970748901367188,-0.007932892069220543
1.6368091106414795,1.786110244521977,0.5,0.0,-63.76968765258789,25.971027374267578,-0.008079376071691513
1.673543930053711,1.8209169598537345,0.5,0.0,-63.706687927246094,25.971195220947266,-0.008112640120089054
1.7078206539154053,1.8209169598537345,0.5,0.0,-63.706687927246094,25.971195220947266,-0.008112640120089054
1.7447681427001953,1.8666967910536587,0.5,0.0,-63.58649826049805,25.971498489379883,-0.008192863315343857
1.7808382511138916,1.8864167852262421,0.5,0.0,-63.53716278076172,25.971630096435547,-0.008191795088350773
1.8152315616607666,1.9089220790000367,0.5,0.0,-63.450408935546875,25.971864700317383,-0.008213767781853676
1.8510725498199463,1.9318967915832943,0.5,0.0,-63.38827896118164,25.972047805786133,-0.00817340798676014
1.8871610164642334,1.9578947698821685,0.5,0.0,-63.31817626953125,25.97222900390625,-0.008174552582204342
1.9241063594818115,1.9841677896747938,0.5,0.0,-63.23447799682617,25.972450256347656,-0.008157157339155674
1.9607789516448975,2.0031950383435597,0.5,0.0,-63.17072296142578,25.972625732421875,-0.00811840035021305
2.0001795291900635,2.010291625576047,0.5,0.0,-63.14702606201172,25.97269058227539,-0.0081027215346694
2.039165735244751,2.0458184060574442,0.5,0.0,-63.01532745361328,25.973024368286133,-0.008075294084846973
2.0743982791900635,2.052017578829629,0.5,0.0,-62.992454528808594,25.97308349609375,-0.008057556115090847
2.1077024936676025,2.086027590031199,0.5,0.0,-62.85930633544922,25.97344207763672,-0.008027153089642525
2.140232801437378,2.092533478352005,0.5,0.0,-62.832576751708984,25.973514556884766,-0.008014717139303684
2.1737942695617676,2.1187970752262446,0.5,0.0,-62.71975326538086,25.97381591796875,-0.008011856116354465
2.205958604812622,2.1317381347532445,0.5,0.0,-62.65879440307617,25.97397232055664,-0.007994537241756916
2.2411882877349854,2.1382141881764856,0.5,0.0,-62.63003921508789,25.974050521850586,-0.007982177659869194
2.2760024070739746,2.157661304363141,0.5,0.0,-62.50349426269531,25.974416732788086,-0.007984465919435024
2.309892416000366,2.171771756854296,0.5,0.0,-62.44650650024414,25.974565505981445,-0.007953261956572533
2.3427934646606445,2.178637383807855,0.5,0.0,-62.417259216308594,25.97464370727539,-0.007938423193991184
2.3762500286102295,2.204484808687271,0.5,0.0,-62.28831481933594,25.974971771240234,-0.00795135460793972
2.40968656539917,2.216766596735306,0.5,0.0,-62.222679138183594,25.97514533996582,-0.007928199134767056
2.4436545372009277,2.2224309466074876,0.5,0.0,-62.1953125,25.975221633911133,-0.007910613901913166
2.4762814044952393,2.2425854896566038,0.5,0.0,-62.06089401245117,25.975595474243164,-0.00792491901665926
2.507983922958374,2.2549883540798303,0.5,0.0,-62.00233840942383,25.975746154785156,-0.00789592694491148
2.5429766178131104,2.260864167497706,0.5,0.0,-61.972957611083984,25.9758243560791,-0.0078804399818182
2.5758535861968994,2.285799252220873,0.5,0.0,-61.837425231933594,25.976179122924805,-0.007902107201516628
2.610304832458496,2.296774887636802,0.5,0.0,-61.772987365722656,25.976348876953125,-0.007880210876464844
2.6433238983154297,2.3014071994938248,0.5,0.0,-61.74501419067383,25.976423263549805,-0.007863960228860378
2.678011417388916,2.3230210433791973,0.5,0.0,-61.6087532043457,25.97678565979004,-0.007882270961999893
2.712256908416748,2.335790881372955,0.5,0.0,-61.52383804321289,25.977008819580078,-0.00786056462675333
2.7455971240997314,2.3481307123865287,0.5,0.0,-61.43933868408203,25.977230072021484,-0.007849082350730896
2.779433488845825,2.3574258236545136,0.5,0.0,-61.37383270263672,25.97740364074707,-0.007832794450223446
2.812073230743408,2.3659503747115695,0.5,0.0,-61.31235885620117,25.97756576538086,-0.007813796401023865
2.8447320461273193,2.379965620541926,0.5,0.0,-61.20832061767578,25.977834701538086,-0.007812880910933018
2.8783862590789795,2.3898970194582327,0.5,0.0,-61.1323127746582,25.97803497314453,-0.007787284906953573
2.915228843688965,2.3928810207218625,0.5,0.0,-61.109100341796875,25.97809600830078,-0.007805900182574987
2.9497570991516113,2.412481799685678,0.5,0.0,-60.952083587646484,25.9785099029541,-0.007824745029211044
2.988412380218506,2.420340008177072,0.5,0.0,-60.88686752319336,25.978683471679688,-0.0078020477667450905
3.0218963623046875,2.4335964013904663,0.5,0.0,-60.77374267578125,25.97898292541504,-0.007810783106833696
3.057706594467163,2.4430616700228285,0.5,0.0,-60.69049072265625,25.97920036315918,-0.007782020606100559
3.0938191413879395,2.4471879739889695,0.5,0.0,-60.65351867675781,25.979299545288086,-0.007778281811624765
3.1284966468811035,2.4621335922815244,0.5,0.0,-60.51603698730469,25.979658126831055,-0.007788810413330793
3.161184549331665,2.4695666459866734,0.5,0.0,-60.44549560546875,25.979843139648438,-0.007773132063448429
3.1961350440979004,2.4731366517422915,0.5,0.0,-60.41107940673828,25.979930877685547,-0.007762718014419079
