Time,Speed,Throttle,Steer,X,Y,Z
0.0036630630493164062,1.529558539390564,0.0,0.0,-64.64484405517578,24.471010208129883,0.47529447078704834
0.15968680381774902,3.0430288314819336,0.699999988079071,0.0,-64.64484405517578,24.471010208129883,0.11562919616699219
0.204209566116333,2.27937308895007,0.699999988079071,0.0,-64.64459991455078,24.471010208129883,-0.003503150772303343
0.24755263328552246,1.7928770106771548,0.699999988079071,0.0,-64.64452362060547,24.471010208129883,-0.034111060202121735
0.2816426753997803,0.06860352024826791,0.699999988079071,0.0,-64.64435577392578,24.47103500366211,-0.08687835186719894
0.31956982612609863,0.20245148328669985,0.699999988079071,0.0,-64.64420318603516,24.471044540405273,-0.08211661875247955
0.3600046634674072,0.28125929825488066,0.699999988079071,0.0,-64.64411926269531,24.47102928161621,-0.07235115021467209
0.39812731742858887,0.30222455306635143,0.699999988079071,0.0,-64.64411163330078,24.471012115478516,-0.06170547381043434
0.4382314682006836,0.2989271504754362,0.699999988079071,0.0,-64.64412689208984,24.471004486083984,-0.05688587203621864
0.47284388542175293,0.24021241046880243,0.699999988079071,0.0,-64.64419555664062,24.470983505249023,-0.03688957169651985
0.5110189914703369,0.20170772646704932,0.699999988079071,0.0,-64.64424133300781,24.47098159790039,-0.029126280918717384
0.5478270053863525,0.18136440777503934,0.699999988079071,0.0,-64.6442642211914,24.47098159790039,-0.02572372369468212
0.58274245262146,0.12729859728497672,0.699999988079071,0.0,-64.6443099975586,24.47098159790039,-0.017948035150766373
0.61861252784729,0.0916508466425695,0.699999988079071,0.0,-64.64433288574219,24.470977783203125,-0.013736610300838947
0.6558430194854736,0.07799491783890009,0.699999988079071,0.0,-64.64434051513672,24.47098159790039,-0.012255248613655567
0.6940624713897705,0.04284911914242163,0.699999988079071,0.0,-64.64437103271484,24.470983505249023,-0.00892509426921606
0.7334563732147217,0.02870978282355094,0.699999988079071,0.0,-64.6443862915039,24.47098731994629,-0.007886810228228569
0.7670738697052002,0.02378324113899009,0.699999988079071,0.0,-64.64439392089844,24.47098731994629,-0.007458686828613281
0.8044931888580322,0.5396163236197521,0.699999988079071,0.0,-64.63153076171875,24.471027374267578,-0.007429809309542179
0.8400168418884277,0.8674623410225007,0.699999988079071,0.0,-64.6080322265625,24.471094131469727,-0.008412590250372887
0.8751170635223389,1.1487138005026096,0.699999988079071,0.0,-64.56868743896484,24.471202850341797,-0.009579162113368511
0.9088668823242188,1.1487138005026096,0.699999988079071,0.0,-64.56868743896484,24.471202850341797,-0.009579162113368511
0.9409351348876953,1.4776359008928721,0.699999988079071,0.0,-64.47341918945312,24.47146987915039,-0.01082969643175602
0.9748075008392334,1.5907190474615687,0.699999988079071,0.0,-64.41817474365234,24.471622467041016,-0.011054839938879013
1.0127623081207275,1.5907190474615687,0.699999988079071,0.0,-64.41817474365234,24.471622467041016,-0.011054839938879013
1.0469846725463867,1.7667339545640601,0.699999988079071,0.0,-64.29877471923828,24.471960067749023,-0.010865173302590847
1.0809214115142822,1.835636959184435,0.699999988079071,0.0,-64.23344421386719,24.472164154052734,-0.010672149248421192
1.1147534847259521,1.8486618924093667,0.699999988079071,0.0,-64.200439453125,24.472257614135742,-0.010530166327953339
1.1526808738708496,1.921917788564499,0.699999988079071,0.0,-64.10955047607422,24.472503662109375,-0.0100957490503788
1.1860074996948242,1.9959814993981009,0.699999988079071,0.0,-64.04340362548828,24.47266960144043,-0.009845771826803684
1.219848871231079,2.0614753568121342,0.699999988079071,0.0,-63.97915267944336,24.472850799560547,-0.009699668735265732
1.254387617111206,2.0614753568121342,0.699999988079071,0.0,-63.97915267944336,24.472850799560547,-0.009699668735265732
1.2860498428344727,2.177734624003651,0.699999988079071,0.0,-63.8460693359375,24.473215103149414,-0.009475402534008026
1.322091817855835,2.2560015622563396,0.699999988079071,0.0,-63.74457931518555,24.47349739074707,-0.009331855922937393
